account_code,description,reference,remarks,credit,debit,posting_date
616000,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR58721761,0,102.21,2025-09-04
411001,VIREMENT RECU SCI HENRY SECURITE,,,36158.98,0,2024-09-21
419000,VIR RECU EURL ARTISAN BOIS,,,4965.35,0,2024-04-29
601100,PAIEMENT CB SA FOURNIER,,,0,499.19,2024-01-17
445660,PAIEMENT CB SA FOURNIER,,,0,99.84,2024-01-17
621000,PRLV SEPA SAS DUPONT,,,0,6346.43,2025-12-25
445660,PRLV SEPA SAS DUPONT,,,0,1269.29,2025-12-25
706000,VIR RECU SA GROUPE LEGRAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:PRESTATIONS SERVICES FAC2025156,15786.46,0,2024-09-25
612000,PRLV SEPA SAS LAMBERT,,,0,4046.87,2024-07-01
445660,PRLV SEPA SAS LAMBERT,,,0,809.37,2024-07-01
431000,PRLV SEPA URSSAF,,,0,14630.54,2025-12-12
411001,VIR RECU SCI HENRY SECURITE,,,19664.06,0,2025-05-15
706000,VIREMENT RECU SA INDUSTRIE NORD,,,9149.85,0,2025-11-25
628000,CB SARL GAUTIER,,CB SARL GAUTIER<br />LIB:SERVICES BANCAIRES DIVERS,0,200.00,2025-02-24
706000,VIR RECU SA GROUPE LEGRAND,REF989370,,9043.24,0,2024-03-31
708000,VIR RECU SARL MODE TEXTILE,,,4185.25,0,2024-08-11
514000,REMISE CHEQUE,,,2476.11,0,2025-03-15
213100,VIR SEPA SARL MARTIN,,,0,131166.26,2024-02-12
708000,VIR RECU SARL MODE TEXTILE,,,4000.00,0,2024-02-29
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2024082,18083.97,0,2024-03-27
411001,VIREMENT RECU SCI HENRY SECURITE,,,8359.26,0,2024-11-11
601100,PRLVT SEPA EDF,REF732789,,0,833.33,2024-04-26
445660,PRLVT SEPA EDF,REF732789,,0,166.67,2024-04-26
164000,PRLV SEPA ECHEANCE EMPRUNT,REF517295,,0,6800.00,2024-02-25
661100,PRLV SEPA ECHEANCE EMPRUNT,REF517295,,0,1530.00,2024-02-25
616000,PRLV SEPA ECHEANCE EMPRUNT,REF517295,,0,170.00,2024-02-25
601100,CARTE SA PICARD,,CB SA PICARD FACT:FAC2025389<br />LIB:ACHAT FOURNITURES,0,747.50,2025-11-02
445660,CARTE SA PICARD,,CB SA PICARD FACT:FAC2025389<br />LIB:ACHAT FOURNITURES,0,149.50,2025-11-02
580000,VIR INTERNE,,,0,36100.35,2025-01-27
604000,CB ALLIANZ,,CB ALLIANZ<br />LIB:ACHAT ETUDES PRESTATIONS,0,661.67,2024-02-15
445660,CB ALLIANZ,,CB ALLIANZ<br />LIB:ACHAT ETUDES PRESTATIONS,0,132.34,2024-02-15
604000,CB ALLIANZ,,,0,3342.71,2024-09-25
445660,CB ALLIANZ,,,0,668.54,2024-09-25
411004,VIREMENT RECU SA NOEL IMPRIMERIE,REF120821,,1831.96,0,2025-10-28
641000,VIR SALAIRE AOUT,,,0,1300.00,2025-08-25
401002,PRLVT SEPA SARL FOURNIER BTP,,,0,9234.28,2025-11-18
512000,VIR RECU SA PICARD,,,26157.53,0,2024-10-29
511500,ENCAISSEMENT CB,,,1117.03,0,2024-09-30
627000,ENCAISSEMENT CB,,,0,11.17,2024-09-30
641000,VIR SEPA SALAIRE MARS,,,0,3500.00,2024-03-31
741000,VIR RECU SUBVENTION,,,24945.04,0,2025-05-27
512000,REMISE CHEQUE,,,15771.45,0,2024-09-27
706000,VIREMENT RECU SAS DIGITAL SERVIC,,VIR SEPA NPY:SAS DIGITAL SERVICES<br />LIB:HONORAIRES MAI,2069.75,0,2025-05-26
707000,VIR RECU SA CHIMIE FRANCE,,,17000.00,0,2024-09-26
512000,VIR INTERNE,,VIR INTERNE REF:FR97517299<br />LIB:VIREMENT DE COMPTE A COMPTE,0,48474.25,2025-10-05
437000,PRLV SEPA POLE EMPLOI,,,0,7766.12,2025-12-05
626000,PRLV SEPA LA POSTE,,PRLV SEPA NBE:LA POSTE<br />LIB:AFFRANCHISSEMENT,0,55.50,2024-07-27
401006,VIR SAS ROBIN SECURITE,,,0,4575.06,2025-12-09
218000,VIR SAS FAURE,,VIR SEPA NPY:SAS FAURE<br />LIB:IMMOBILISATION CORPORELLE,0,21346.16,2025-05-29
445620,VIR SAS FAURE,,VIR SEPA NPY:SAS FAURE<br />LIB:IMMOBILISATION CORPORELLE,0,4269.23,2025-05-29
614000,PRELEVEMENT SEPA SA PICARD,,,0,416.67,2024-07-16
445660,PRELEVEMENT SEPA SA PICARD,,,0,83.33,2024-07-16
601100,PRLV SEPA EDF,,,0,3350.90,2024-05-01
445660,PRLV SEPA EDF,,,0,670.18,2024-05-01
606300,PAIEMENT CB SAS GIRARD,,,0,865.67,2025-10-27
445660,PAIEMENT CB SAS GIRARD,,,0,173.14,2025-10-27
626000,PRLV SEPA LA POSTE,REF326738,,0,125.87,2025-04-23
601100,CB SA GROUPE LEGRAND,,,0,1127.45,2025-03-25
445660,CB SA GROUPE LEGRAND,,,0,225.49,2025-03-25
621000,PRLV SEPA SARL BONNET,,,0,2165.05,2024-09-11
445660,PRLV SEPA SARL BONNET,,,0,433.01,2024-09-11
621000,PRLV SEPA SARL BONNET,,,0,5193.82,2025-03-28
445660,PRLV SEPA SARL BONNET,,,0,1038.76,2025-03-28
635000,PRLV SEPA DGFIP,,,0,2469.87,2024-05-30
401003,VIREMENT SEPA SARL GIRARD SECURI,,VIR SEPA REF:FR10595637 NPY:SARL GIRARD SECURITE<br />LIB:ACOMPTE FOURNISSEUR,0,14330.98,2025-10-07
411001,VIREMENT RECU SCI HENRY SECURITE,,,4915.39,0,2025-12-03
411001,VIREMENT RECU SCI HENRY SECURITE,REF841674,,28250.41,0,2024-02-29
437000,PRLV SEPAPOLE EMPLOI,,,0,2882.72,2025-04-15
626000,PRELEVEMENT SEPA SAGROUPE LEGRAN,REF855741,,0,215.64,2025-09-30
658000,VIR SAS MOREAU,REF611725,,0,1343.53,2024-12-25
625200,PAIEMENT CB SAS FAURE,,,0,48.19,2024-02-19
445660,PAIEMENT CB SAS FAURE,,,0,9.64,2024-02-19
471000,OPERATION ATTENTE,,,0,102.78,2024-05-30
512000,VIR RECU SAS MOREAU,,VIR SEPA NPY:SAS MOREAU<br />LIB:VIREMENT RECU,6773.28,0,2024-06-12
512000,VIR INTERNE,,,0,16626.94,2025-03-28
641000,VIR SALAIRE DECEMBRE,,,0,4044.73,2025-12-26
706000,VIR RECU EURL DESIGN STUDIO,,,13752.68,0,2025-06-10
707000,VIREMENT RECU SAS CONSEIL RH,,VIR SEPA NPY:SAS CONSEIL RH<br />LIB:VENTE MARCHANDISES FAC2025164,1001.85,0,2024-12-23
706000,VIR RECU EURL DESIGN STUDIO,,,1004.30,0,2024-10-27
623000,CARTE SAS DUPONT,,CB SAS DUPONT<br />LIB:PUBLICITE ANNONCES,0,185.63,2025-03-28
445660,CARTE SAS DUPONT,,CB SAS DUPONT<br />LIB:PUBLICITE ANNONCES,0,37.13,2025-03-28
401002,PRELEVEMENT SEPA SARL FOURNIER B,,PRLV SEPA CPY:FR80944558 NBE:SARL FOURNIER BTP<br />LIB:FACTURE FAC2024093,0,5000.00,2025-10-29
641000,VIREMENT SEPA SALAIRE OCTOBRE,,VIR SEPA<br />LIB:SALAIRE OCTOBRE 2024,0,2916.28,2024-10-27
618000,PAIEMENT CB SCI ROUX,REF963408,,0,335.12,2024-06-09
445660,PAIEMENT CB SCI ROUX,REF963408,,0,67.02,2024-06-09
641100,VIR SEPA SALAIRE MAI,,,0,2430.42,2025-05-25
411002,VIREMENT RECU SA GARNIER TRANSPO,,,11442.74,0,2024-05-29
401011,PRLV SEPA SCI MARCHAND NETTOYAGE,,,0,3660.18,2025-09-11
512000,VIR INTERE,,,0,43620.76,2025-02-27
713000,VIR RECU SAS TECHNOLOGY PLUS,REF149534,,2235.45,0,2025-02-18
401004,VIR SEPA SAS GARCIA INDUSTRIE,,,0,2880.47,2024-06-09
205000,VIR SEPA SAS LAURENT,REF300686,,0,16606.09,2024-01-23
401001,VIR EURL GAUTHIER LOGISTIQUE,,,0,12487.79,2024-12-25
512100,VIR INTERNE,,,0,60812.63,2024-04-13
421000,VIREMENT SEPA SALAIRE JUIN,REF713561,VIR SEPA<br />LIB:SALAIRE JUIN 2024,0,3537.24,2024-06-25
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR80544724 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 511559,0,15096.00,2025-07-23
411007,VIREMENT RECU SARL GARCIA DISTRI,,VIR SEPA NPY:SARL GARCIA DISTRIBUTION IBE:FR6177233592743758002949141 BIC:CCBPFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2024615,16000.00,0,2024-12-15
411007,VIR RECU SARL GARCIA DISTRIBUTIO,,,27731.22,0,2024-09-14
419000,VIR RECU SAS DIGITAL SERVICES,REF871477,,10650.00,0,2024-12-14
626100,PRELEVEMENT SEPA SA FOURNIER,,PRLV SEPA NBE:SA FOURNIER<br />LIB:FRAIS TELEPHONIQUES,0,40.78,2025-11-27
445660,PRELEVEMENT SEPA SA FOURNIER,,PRLV SEPA NBE:SA FOURNIER<br />LIB:FRAIS TELEPHONIQUES,0,8.16,2025-11-27
601100,PRLV SEPA EDF,REF908206,,0,4681.97,2024-06-29
445660,PRLV SEPA EDF,REF908206,,0,936.40,2024-06-29
624000,CB MACIF,,,0,383.74,2024-03-19
445660,CB MACIF,,,0,76.75,2024-03-19
411004,VIR RECU SA NOEL IMPRIMERIE,,VIR SEPA NPY:SA NOEL IMPRIMERIE IBE:FR8129201921818324290922311 BIC:SOGEFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2025273,6500.00,0,2025-01-01
401003,VIREMENT SEPA SARL GIRARD SECURI,,,0,13150.00,2025-09-20
512000,REMISE CHEQUE,,REMISE CHQ N 618870,13377.54,0,2025-04-30
707000,VIREMENT RECU SAS TECHNOLOGY PLU,,,8000.00,0,2024-07-04
651000,VIR SAS DUVAL,,,0,147.41,2025-10-24
445660,VIR SAS DUVAL,,,0,29.48,2025-10-24
601100,PRLV SEPA EDF,,,0,3075.27,2025-04-19
445660,PRLV SEPA EDF,,,0,615.05,2025-04-19
437000,PRLV SEPA POLE EMLOI,,,0,5500.00,2024-07-15
645000,PRLV SEPA URSSAF,,,0,15745.60,2025-08-11
601100,PRLV SEPA MAIF,,PRLV SEPA NBE:MAIF<br />LIB:COMMANDE FAC2024920,0,2082.99,2024-08-29
445660,PRLV SEPA MAIF,,PRLV SEPA NBE:MAIF<br />LIB:COMMANDE FAC2024920,0,416.60,2024-08-29
621000,PRLV SEP SAS DUVAL,,,0,5896.75,2024-04-03
445660,PRLV SEP SAS DUVAL,,,0,1179.35,2024-04-03
625100,PAIEMENT CB EURL BERNARD,,,0,33.33,2025-11-13
445660,PAIEMENT CB EURL BERNARD,,,0,6.67,2025-11-13
512100,VIR INTERNE,REF295148,VIR INTERNE REF:FR71234305<br />LIB:VIREMENT ENTRE COMPTES,0,5615.96,2024-03-05
512000,VIREMENT RECU SARL PETIT,REF392896,,2699.48,0,2024-02-24
707000,VIR RECU SAS TECHNOLOGY PLUS,,,9802.72,0,2024-05-29
624000,CB MCIF,,,0,106.77,2024-03-29
445660,CB MCIF,,,0,21.36,2024-03-29
613200,PRLV SEPA SA PICARD,,,0,1833.33,2024-07-03
445660,PRLV SEPA SA PICARD,,,0,366.67,2024-07-03
625200,CARTE MAIF,,,0,416.67,2025-08-20
445660,CARTE MAIF,,,0,83.33,2025-08-20
613200,PRLV SEPA EURL MERCIER,,,0,3875.00,2025-11-02
445660,PRLV SEPA EURL MERCIER,,,0,775.00,2025-11-02
641000,VIR SEPA SALAIRE FEVRIER,,,0,4039.26,2025-02-27
512000,FRAIS BANCAIRES,,,0,16.67,2025-04-30
707000,VIR RECU SAS DIGITAL SERVICES,REF833253,,13612.82,0,2024-08-27
645000,PRLVT SEPA URSSAF,,,0,18617.17,2025-04-13
621000,PRLVT SEPA SARL BONNET,,,0,7500.00,2024-08-12
445660,PRLVT SEPA SARL BONNET,,,0,1500.00,2024-08-12
646000,PRLV SEPA POLE EMPLOI,,PRLV SEPA NBE:POLE EMPLOI<br />LIB:COTISATIONS CHOMAGE T3,0,3142.05,2024-08-15
401010,VIREMENT SEPA SAS DAVID CONSEIL,,VIR SEPA REF:FR71651525 NPY:SAS DAVID CONSEIL<br />LIB:ACOMPTE FOURNISSEUR,0,10292.41,2024-12-30
618000,CB SARL MARTI,,,0,323.21,2024-12-11
445660,CB SARL MARTI,,,0,64.64,2024-12-11
641000,VIR SEPA SALAIRE JUILLET,,VIR SEPA<br />LIB:SALAIRE JUILLET 2024,0,4788.20,2024-07-28
618000,CARTE SCI ROUX,,,0,416.67,2024-03-26
445660,CARTE SCI ROUX,,,0,83.33,2024-03-26
411009,VIREMEN RECU SCI RICHARD SECURIT,,,5193.25,0,2025-03-28
641100,VIREMENT SEPA SALAIRE JUILLET,,,0,2331.97,2024-07-28
512000,VIR RECU SARL PETIT,,VIR SEPA NPY:SARL PETIT<br />LIB:VIREMENT RECU,13873.89,0,2024-10-17
411011,VIREMENT RECU SAS MARIE RESTAURA,,,8615.58,0,2024-04-13
701000,VIR RECU SAS TECHNOLOGY PLUS,REF243663,VIR SEPA NPY:SAS TECHNOLOGY PLUS<br />LIB:VENTE PRODUITS FINIS FAC2024995,12000.00,0,2024-09-20
641000,VIR SALAIRE AOUT,REF906048,,0,2520.00,2025-08-28
641000,VIRMENT SEPA SALAIRE AOUT,,,0,3870.92,2025-08-29
411001,VIR RECU SCI HENRY SECURITE,,,43327.12,0,2024-10-29
401007,PRLV SEPA SAS MASSON CONSEIL,,PRLV SEPA CPY:FR95427716 NBE:SAS MASSON CONSEIL<br />LIB:FACTURE FAC2024571,0,5392.77,2024-06-26
626100,PRLV SEPA SAS DUVAL,REF665665,,0,28.98,2025-10-07
445660,PRLV SEPA SAS DUVAL,REF665665,,0,5.80,2025-10-07
631000,PRLV SEPA DGFIP,,,0,484.11,2025-04-16
628000,PAIEMENT CB SARL GAUTIER,,,0,196.15,2024-01-26
512000,VIREMENT RECU SAS MOREAU,,,13389.34,0,2025-01-31
626000,PRELEVEMENT SEPA LA POSTE,,,0,151.25,2024-01-25
691000,VIR DGFIP IS,,,0,7373.49,2025-09-15
633000,PRELEVEMENT SEPA DGFIP,REF477182,,0,5000.00,2025-12-02
761000,VIR RECU INTERETS,,,263.00,0,2025-01-13
467000,VIR SEPA SAS DUVAL,,,0,7156.66,2025-12-23
211000,VIREMENT SEPA EURL BERNARD,,,0,36675.39,2025-07-27
401011,VIREMENT SEPA SCI MARCHAND NETTO,,,0,15509.95,2025-07-29
401001,VIR SEPA EURL GAUTHER LOGISTIQUE,,,0,7936.00,2025-01-07
645000,PRLVT SEPA URSSAF,,,0,15620.00,2025-10-10
486000,CHARGE CONSTATEE AVANCE,,,0,7500.00,2024-12-25
606100,CB SAS MOREAU,,CB SAS MOREAU<br />LIB:FOURNITURES NON STOCKABLES,0,333.33,2025-09-11
445660,CB SAS MOREAU,,CB SAS MOREAU<br />LIB:FOURNITURES NON STOCKABLES,0,66.67,2025-09-11
626000,PRLV SEPA LA POSTE,REF274975,,0,113.33,2025-07-02
611000,PRLV SEPA SAS FAURE,,,0,1956.48,2024-07-31
445660,PRLV SEPA SAS FAURE,,,0,391.30,2024-07-31
625100,PAIEMENT CB SARL GAUTIER,REF376066,,0,172.62,2025-02-07
445660,PAIEMENT CB SARL GAUTIER,REF376066,,0,34.53,2025-02-07
403000,VIR SEPA SAS DUVAL,REF652654,,0,28869.93,2025-06-28
641000,VIR SALAIRE MARS,,,0,3036.99,2025-03-26
401002,PRLV SEPA SARL FOURNIER BTP,,PRLV SEPA NBE:SARL FOURNIER BTP<br />LIB:REGLEMENT ACHAT,0,5000.00,2024-09-30
706000,VIR RECU EURL DESIGN STUDIO,,,3000.00,0,2025-07-15
621000,PRLVT SEPA EURL BERNARD,,,0,8033.33,2024-01-12
445660,PRLVT SEPA EURL BERNARD,,,0,1606.67,2024-01-12
421000,VIRMENT SEPA SALAIRE AVRIL,,VIR SEPA<br />LIB:SALAIRE AVRIL 2024,0,4270.20,2024-04-29
645000,PRLV SEPA URSSAF,REF285934,,0,4272.38,2025-02-14
411002,VIREMENT RECU SA GARNIER TRANSPO,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE<br />LIB:REGLEMENT CLIENT FAC2025045,10923.94,0,2024-11-29
708000,VIR RECU SARL MODE TEXTILE,,VIR SEPA NPY:SARL MODE TEXTILE<br />LIB:PRODUITS ACTIVITES ANNEXES,1392.53,0,2024-07-18
401002,VIR SEPA SARL FOURNIER BTP,,,0,23200.00,2025-05-27
401001,VIREMENT SEPA EURL GAUTHIER LOGI,,,0,1844.31,2025-01-27
661000,INTERETS EMPRUNT,,,0,1937.00,2024-04-28
512100,VIR INTERNE,,,0,22000.00,2025-10-15
658000,VIR SEPA SAS GIRARD,,,0,810.00,2025-12-30
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR21608188 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:ACOMPTE FOURNISSEUR,0,13594.78,2025-03-07
627000,PRELEVEMENT SEPA OVH SAS,,,0,391.46,2024-01-22
707000,VIR RECU SA CHIMIE FRANCE,,,11110.28,0,2024-12-15
741000,VIR RECU SUBVENTION,,VIR SEPA NPY:SAS DIGITAL SERVICES<br />LIB:SUBVENTION EXPLOITATION 2024,43828.98,0,2024-08-29
602000,PAIEMENT CB SAS LAMBERT,,,0,11020.45,2024-10-25
445660,PAIEMENT CB SAS LAMBERT,,,0,2204.09,2024-10-25
514000,REMISE CHEQUE,,,6667.14,0,2024-09-18
411005,VIR RECU SCI ROUSSEL ELECTRICITE,,,19262.83,0,2025-01-25
606100,PRLV SEPA SAS MOREAU,,,0,134.13,2024-02-29
445660,PRLV SEPA SAS MOREAU,,,0,26.83,2024-02-29
511500,ENCAISSEMENT CB,REF329210,,1511.28,0,2025-04-10
627000,ENCAISSEMENT CB,REF329210,,0,15.11,2025-04-10
701000,VIREMENT RECU SAS CONSEIL RH,,VIR SEPA NPY:SAS CONSEIL RH<br />LIB:VENTE PRODUITS FINIS FAC2024583,25440.00,0,2025-11-25
601100,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,2675.00,2025-01-28
445660,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,535.00,2025-01-28
708000,VIR RECU SARL COMMERCE DU SUD,,,4578.87,0,2025-05-30
613200,PRLVT SEPA EURL BERNARD,,,0,1541.67,2025-02-02
445660,PRLVT SEPA EURL BERNARD,,,0,308.33,2025-02-02
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,,PRLV SEPA CPY:FR60140946 RUM:FR60140946 NBE:EURL GAUTHIER LOGISTIQUE<br />LIB:REGLEMENT FACTURE,0,5050.00,2024-05-28
601100,PAIEMENT CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2024046<br />LIB:ACHAT FOURNITURES,0,330.93,2024-02-16
445660,PAIEMENT CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2024046<br />LIB:ACHAT FOURNITURES,0,66.19,2024-02-16
611000,PRLV SEPA SARL BONNET,,,0,16666.67,2024-05-26
445660,PRLV SEPA SARL BONNET,,,0,3333.33,2024-05-26
641000,VIREMENT SEPA SALAIRE AOUT,,,0,4241.48,2025-08-26
615000,PRLV SEPA SAS GIRARD,,PRLV SEPA NBE:SAS GIRARD<br />LIB:ENTRETIEN REPARATIONS,0,1797.38,2024-05-06
445660,PRLV SEPA SAS GIRARD,,PRLV SEPA NBE:SAS GIRARD<br />LIB:ENTRETIEN REPARATIONS,0,359.48,2024-05-06
211000,VIR SEPA SAS DUPONT,,,0,167239.99,2024-04-27
530000,RETRAIT CAISSE,,,0,875.53,2024-05-04
613200,PRELEVEMENT SEPA EURL BERNARD,,,0,1921.52,2025-05-02
445660,PRELEVEMENT SEPA EURL BERNARD,,,0,384.30,2025-05-02
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,,0,9783.77,2024-02-16
408000,FACTURE NON PARVENUE SAS GIRARD,,,0,4817.91,2024-03-24
601100,PAIEMENT CB EDF,,,0,1119.76,2024-09-09
445660,PAIEMENT CB EDF,,,0,223.95,2024-09-09
614000,PRLVT SEPA SA PICARD,,,0,466.87,2024-03-15
445660,PRLVT SEPA SA PICARD,,,0,93.38,2024-03-15
621000,PRLV SEPA SAS DUPONT,,PRLV SEPA NBE:SAS DUPONT<br />LIB:PERSONNEL INTERIMAIRE,0,6062.53,2025-07-15
445660,PRLV SEPA SAS DUPONT,,PRLV SEPA NBE:SAS DUPONT<br />LIB:PERSONNEL INTERIMAIRE,0,1212.51,2025-07-15
401005,VIREMENT SEPA SCI GUERIN IMPRIME,,,0,9390.00,2025-05-19
625100,CARTE SARL GAUTIER,,,0,875.02,2024-04-26
445660,CARTE SARL GAUTIER,,,0,175.01,2024-04-26
580000,VIR INTERNE,,,0,22407.16,2025-09-27
401007,VIR SAS MASSON CONSEIL,,VIR SEPA REF:FR80294150 NPY:SAS MASSON CONSEIL<br />LIB:ACOMPTE FOURNISSEUR,0,10978.92,2024-09-14
626000,PRELVEMENT SEPA LA POSTE,,,0,10.00,2024-01-20
602000,CB SA LEFEVRE,,CB SA LEFEVRE<br />LIB:ACHAT MATIERES PREMIERES,0,4833.33,2025-12-22
445660,CB SA LEFEVRE,,CB SA LEFEVRE<br />LIB:ACHAT MATIERES PREMIERES,0,966.67,2025-12-22
211000,VIREMENT SEPA SARL GAUTIER,,,0,168725.23,2024-02-11
419000,VIR RECU SA AERO COMPOSANTS,,,8840.56,0,2025-07-16
641100,VIR SEPA SALAIRE OCTOBRE,,,0,2873.63,2024-10-31
681000,DOTATION AMORTISSEMENT,,,0,14114.10,2024-12-27
164000,PRLVT SEPA ECHEANCE EMPRUNT,REF521789,,0,6147.84,2025-09-12
661100,PRLVT SEPA ECHEANCE EMPRUNT,REF521789,,0,1383.27,2025-09-12
616000,PRLVT SEPA ECHEANCE EMPRUNT,REF521789,,0,153.70,2025-09-12
641000,VIREMENT SEPA SALAIRE SEPTEMBRE,,,0,2914.82,2024-09-26
411002,VIR RECU SA GARNIER TRANSPORTS,,,21145.01,0,2025-03-28
512000,VIR RECU SARL ETIT,,,29581.72,0,2024-05-02
416000,VIR RECU SARL COMMERCE DU SUD,,,7847.10,0,2024-04-28
419000,VIR RECU SAS DIGITAL SERVICES,REF502472,,3368.30,0,2024-10-25
411001,VIREMENT RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2024943<br />LIB:REGLEMENT FACTURE FAC2024943,31800.00,0,2024-10-05
626000,PRLV SEPA LA POSTE,,,0,85.71,2025-07-30
512000,VIR INTERNE,,,0,14184.40,2025-12-21
437000,PRELEVEMENT SEPA POLE EMPLOI,,,0,1928.06,2024-04-08
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,,0,1897.22,2024-09-28
708000,VIR RECU SARL TRANSPORT EXPRESS,,,1610.51,0,2024-11-07
431000,PRLVT SEPA URSSAF,REF666302,PRLV SEPA CPY:FR90921786 NBE:URSSAF<br />LIB:COTISATIONS SOCIALES T3 2025,0,21500.00,2025-08-15
707000,VIR RECU SAS TECHNOLOGY PLUS,,,10035.21,0,2025-05-30
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2024385,24722.11,0,2024-04-29
511500,ENCAISSEMENT CB,,,2577.64,0,2025-03-09
627000,ENCAISSEMENT CB,,,0,25.78,2025-03-09
601100,CARTE SAS DUPONT,,,0,897.23,2025-02-10
445660,CARTE SAS DUPONT,,,0,179.45,2025-02-10
706000,VIR RECU SA INDUSTRIE NORD,,,6083.87,0,2024-11-10
411001,VIR RECU SCI HENRY SECURITE,,,19433.98,0,2025-12-27
419000,VIREMENT RCU SAS LOGISTIQUE PRO,,,14464.04,0,2025-06-17
708000,VIR RECU SAS CNSEIL RH,,,2329.08,0,2025-09-28
601100,CB EDF,,CB EDF<br />LIB:ACHAT MARCHANDISES,0,2627.06,2025-01-25
445660,CB EDF,,CB EDF<br />LIB:ACHAT MARCHANDISES,0,525.41,2025-01-25
611000,PRELEVEMENT SEPA SARL BONNET,,PRLV SEPA NBE:SARL BONNET<br />LIB:SOUS-TRAITANCE,0,15437.47,2024-11-26
445660,PRELEVEMENT SEPA SARL BONNET,,PRLV SEPA NBE:SARL BONNET<br />LIB:SOUS-TRAITANCE,0,3087.49,2024-11-26
613200,PRELEVEMENT SEPA EURL MERCIER,,,0,416.67,2025-01-05
445660,PRELEVEMENT SEPA EURL MERCIER,,,0,83.33,2025-01-05
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,PRLV SEPA CPY:FR11755720 NBE:SCI GUERIN IMPRIMERIE<br />LIB:FACTURE FAC2025697,0,4399.50,2024-09-19
645000,PRLV SEPA URSSAF,,PRLV SEPA NBE:URSSAF<br />LIB:COTISATIONS PATRONALES T4 2024,0,12820.73,2024-12-05
530000,RETRAIT CAISSE,,,0,967.66,2024-01-28
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,REF251830,,0,9111.71,2024-02-28
512000,REMISE CHEQUE,,REMISE CHQ N 553496,15439.28,0,2025-05-30
631000,PRLV SEPA DGFIP,,,0,2417.07,2025-12-17
626000,PRLV SEPA SAS FAURE,,,0,255.21,2025-09-17
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,,0,3400.09,2025-03-09
612000,PRLVT SEPA SAS LAMBERT,,,0,2768.28,2025-11-26
445660,PRLVT SEPA SAS LAMBERT,,,0,553.66,2025-11-26
701000,VIR RECU SAS AGENCE MEDIA,,VIR SEPA NPY:SAS AGENCE MEDIA<br />LIB:VENTE PRODUITS FINIS FAC2025821,25125.50,0,2024-07-25
401004,VIR SEPA SAS GARCIA INDUSTRIE,,VIR SEPA REF:FR28512681 NPY:SAS GARCIA INDUSTRIE<br />LIB:FACTURE FOURNISSEUR FAC2024859 LC2:ECHEANCE FEVRIER,0,553.42,2025-02-23
411002,VIR RECU SA GARNIER TRANSPORTS,,,9697.01,0,2025-12-28
625200,PAIEENT CB SARL GAUTIER,,,0,293.41,2024-07-25
445660,PAIEENT CB SARL GAUTIER,,,0,58.68,2024-07-25
411003,VIR RECU SARL GIRARD BTP,,,23139.40,0,2024-09-28
601100,PRELEVEMENT SEPA SA GROUPE LEGRA,,,0,219.74,2024-01-28
445660,PRELEVEMENT SEPA SA GROUPE LEGRA,,,0,43.95,2024-01-28
512100,VIR INTERNE,,,0,73062.99,2024-11-29
625100,CB SARL GAUTIER,REF330636,,0,259.87,2024-04-24
445660,CB SARL GAUTIER,REF330636,,0,51.98,2024-04-24
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR70832616 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:FACTURE FOURNISSEUR FAC2024889 LC2:ECHEANCE JUIN,0,604.28,2025-06-29
